Category,CV
devops,"Migrated project xWiki from Windows platform to Linux. Network configuration on the company I was working for. Working with web servers. Learning GCP by myself.
Administering of Windows Server 2008, 2012 R2, Active Directory, WDS. Virtualization: VirtualBox, ProxMox. G-Suite, Office365, Exchange. Worked with Microsoft 365 - creating mailboxes, preparing licenses, creating distribution groups, security groups, contact and organizing protection against threats, working with Exchange and Azure Active Directory.
    Install and configure Windows 7, Windows 10, Linux (Ubuntu, Ubuntu server, Debian), MS Office, other applications.
    Troubleshooting of the periphery (printers, scanners, MFPs).
    Administering workstation. Troubleshooting. Basic scripting skills Bash, PowerShell.
    Basic knowledge of Docker, Terraform, GCP, AWS.
    CI/CD: GitHub, GitHubActions, GitLab, Jenkins.
    Webservers: Apache, Nginx.
    MS Office knowledge: Word, Excel, Access, Outlook. 
    Administering computer network. Resolve problems with the local network. 
    Knowledge of TCP/IP protocol, DHCP, DNS. Routerboards MikroTik, D-Link, Aruba.
    User support.
    Conducting an inventory of computer equipment.
    Work with documentation.
My expectation in the new company is interesting projects, the opportunity to learn new technology, upgrade of my knowledge."
devops,"Extensive experience in implementation and maintenance of SugarCRM.

Oracle Certified Professional, MySQL 5.6 Database Administrator
- Installation, configuration, optimization and administration:
1. Windows Server 2008/2008R2/2012R2
2. Web-server IIS 5.5-8.5
3. Web-server Apache, Nginx
4. MSSQL 2008R2/2012
5. RHEL/CentOS 6/7
6. MySQL 5.5/5.6/5.7

- Server monitoring via Zabbix
- Experience in VMWare 
- Experience in Google Cloud Platform
- Experience in MongoDB
- Experience in bash
"
devops,"CISCO IT Essentials
CISCO Internet of Everything
C# development (base level)
DevOps
C/C++
SQL
OOP
Linux, FreeBSD
bash, sql, python, yaml, json
ansible, docker, git, ci/cd
SQL procedure development
Web servers testing (perfomance, security)
Interesting project
Professional growth
Skills upgrade"
devops,"
My experience :
- 3 years at the system administrator position
- 9 month at devops position

I'm looking for new opportunities and interested in work with:
Tools like: Ansible,Terraform,Kubernetes
Cloud engineering (preferably AWS)

Technical stack:
Clouds: AWS
Configuration Management : Ansible
Containers: Docker, docker-compouse
CI/CD: Gitlab CI/CD,Jenkins
Monitoring: Grafana, Zabbix, Nagios,Prometheus
Logging: Loki, ELK
Servers: Linux(Ubuntu,Debian,CentOS), Windows s 2012/16/19
Cluster: VMWare
Web Servers: Nginx, Apache
Scripts: Bash

hands-on experience:
- Terraform 
- Kubernetes 
- Python
"
devops,"
* Maintaining over 500 servers from HP Enterprise and Dell EMC in 22+ globally distributed data centers. Performing remote troubleshooting, planned maintenance, firmware upgrades, replacing failed components, etc. Working with vendors and data center technicians in order to perform on-site activities.
* Support and monitor network infrastructure based on Juniper appliances. Working with Tier 1 Internet Service Providers (ISP) to solve network-related issues. Basic troubleshooting of BGP, OSPF, and hardware issues.
* Maintaining over 20 OpenStack (Mitaka and Queens releases) cloud infrastructures hosting customers Bare Metal and Virtual Machines. Troubleshooting and fixing issues that appeare, provisioning/de-provisioning customers' Bare Metal and VM nodes.
* Maintaining Kubernetes cluster as well as platform components that are working in Docker containers.
* Automation of common tasks via Ansible and Shell scripting.
* Participating in the platform improving tasks. Deploying Content Delivery Network (CDN) and Edge Cloud Platform components through SaltStack and Jenkins automation.
* Working with development teams on product launch readiness in order to proactively learn new services and features, point out to potential drawbacks and bottlenecks, prepare documentation and runbooks.
* Providing support for Tier 1 and Tier 2 teams. Mentoring junior engineers in troubleshooting, technical analysis as well as providing real-time guidance during the day-to-day tasks. Maintaining and creating runbooks for internal use. A member of the weekly On-Call rotation.
I'd like to obtain a position in an Infrastructure, Networking, or Operations department."
devops,"Configuration and support of office infrastructure with 5 servers and over 50 workstations by my own (Proxy, e-mail, DB, FTP, IIS), HelpDesk support of over 700 users in a team of 8 IT engineers, accounting department support for over 5 years (Client-bank software and so on).
Windows Server 2003/2008 (AD, DNS, DHCP, RDP, FTP, IIS).
Linux (iptables, squid, sendmail, apache, CLI, ability to build from sources),
Desktop OS administration (Windows XP/7/8/10, Ubuntu), installation of peripheral devices.
VMware and VirtualBox virtualization.
Network configuration (manageable switches, Wi-Fi routers, routing, NAT, VLAN), physical wire assembling.
Shell scripting (cmd/bat, bash).
Sybase SQL database administration.
SVN server with web access administration.
Assembling PCs, selecting hardware components, block-level repairing.
Administration of various client/server applications.
Strong C programming language knowledge, Assembler (x86, x86-64, ARM).
Experience of HelpDesk.
User friendly :)
Ability for career development, interesting projects, office near metro station, work on regular business hours (without night shifts, overtime possible)."
devops,"
Deutsche Telekom(T-Systems) 2019 - 2020

Creating pipelines. Automated deployment;
Applying changes. Working with databases;
Server handling (Linux);
"
devops,"
I have 1.5 years of commercial experience as a system administrator/DevOps. 
Maintaining and supporting projects based on Amazon AWS cloud platform and docker.
Integrated CI/CD using Jenkins, AWS SDK and GitHub Actions.
Cost and Infrastructure optimization for clients.
Finding the most cost-effective solutions. 
Security were kept in mind for all aspects.
I am looking for a company where I can develop my skills :)"
devops,"Implemented a scalable and highly available infrastructure on AWS using Terraform, allowing the client to easily manage their resources and reduce costs
Designed and implemented a Dockerized microservices architecture for a web application, resulting in a more efficient and scalable infrastructure
Configured a Kubernetes cluster to manage a high-traffic web application, resulting in improved performance and reliability
Implemented a scalable and highly available infrastructure on AWS using Terraform, allowing the client to easily manage their resources and reduce costs
Designed and implemented a Dockerized microservices architecture for a web application, resulting in a more efficient and scalable infrastructure Configured a Kubernetes cluster to manage a high-traffic web application, resulting in improved performance and reliability
Working with cloud services AWS and GCP.
Completed a Devops Engineer course, and got certified in Docker and Kubernetes, know how to package an application in a Docker container and deploy it to a Kubernetes cluster.
Packaged sites in Docker for future updates, set up CI/CD pipeline using Jenkins for continuous delivery of web application updates.
I have experience with AWS, EC2, S3 services, RDS databases, VPS networks, Route 53, IAM, CloudFront, CloudWatch.
I have my own website built on Jekyll engine on AWS S3 bucket with my domain connected via Route53 and created SSL certificate in Certificate Manager connected to website via CloudFront. Configured auto-deploy in Github Actions.
Deployed infrastructure using Terraform to create WordPress on AWS. To do this I created 2 EC2 instances, in different availability zones using VPC networks, RDS database, LoadBalacer for load balancing, connected EFS for data storage and backup, load metrics were collected using CloudWatch. The code is available on GitHub.
Created a local Kubernetes cluster using Vagrantfile on VirtualBox, I can also deploy a kubernetes cluster using Kubespray on bare metal.
- Learned from experienced teachers working at Google, Amazon, Facebook, Apple.

Technology stack:
AWS and GCP cloud infrastructure management
Ansible and Terraform for automation
Jenkins, Github Actions, and Gitlab CI for CI/CD pipeline setup and maintenance
Prometheus and Grafana for monitoring and efficient management of systems and applications
Docker and Kubernetes for containerization and orchestration Apache and Nginx for web server management
MySQL and PostgreSQL for database management
VirtualBox, Vagrant, and Packer for virtualization technologies Python and Bash for scripting and automation
"
devops,"Some tasks:
- virtualization kvm-based environment from scratch – libvirt, ZFS, iSCSI
- automatization deployment virtual machines - python scripts, ansible, cobbler
- HA and load balancing services - keepalived, HAproxy, VRRP, Pacemaker , Corosync
Senior System Administrator Linux for Current Project
Technologies:
 Central Identity and Authentication – FreeIPA
 Web – Nginx, PHP-fpm
 Databases administration– CouchDB, MySQL, MongoDB,
Elasticsearch
 Storage – Ceph FS with S3 gateway multi datacenter,
iSCSI, ZFS, GlusterFS
 Virtual environment – VMware, oVirt, libvirt
 Automatization – Puppet, Cobbler, Ansible, Jenkins
 Build Packages – Mock, Koji, Copr
 High Available, Load Balancing and Clustering -
Keepalived, Pacemaker, HAproxy, MariaDB Galera,
RabbitMQ, Elasticsearch, Varnish.
 Monitoring – Zabbix, Prometeus, Grafana
 Programming - Python, Shell
 Network Administration - basic knowledge BGP, OSPF
 Other – Rsyslog, Bind, DHCP, Iptables, OpenVPN,GIT
"
devops,"
Summary
- Experience with Kubernetes (Rancher project)
- Experience with Terraform
- Experience with Ansible
- GitLab CI/CD
- Shell/Bash
- ELC (kibana)
- Grafana + Prometheus
- Docker, docker-compose
- Proxmox (LXC and VM)
- Windows server VM (Hyper-V)
- Linux systems (Ubuntu, CentOS, Fedora, Debian, Armbian, OpenWrt, Raspberry Pi OS)
- Build engineering, namely work with (Nginx, Golang, git, JSON, .NET, NUXT, PHP 7-8)
- Deploy and run mail server (Amavisd, Dovecot, Postfix, Fail2ban, POP3 /
IMAP / SMTP over TLS,
webmail with HTTPS, Roundcube webmail and SOGo, SpamAssassin,
Clam AV, SPF, DKIM, MX)
- Basic knowledge of database (MySQL, MariaDB, PostgreSQL)
- Deployment of nodes for building a blockchain network (Node.js)
- Deployment of the DNS server ""Knot DNS"" for setting up your own resolver,
its basic setting
- Confident knowledge of ""WireGuard VPN"" (installation, configuration,
support)
- Work with installation, configuration, optimization, secure management of
Internet networks in
Turris OS, OpenWrt, DD-WRT. Work with TCP / IP, UDP and others
- Working with a fork of the ""PeerTube"" streaming service (nginx,
PostgreSQL, Redis, Node.JS, yarn-lang)
- Extensive experience with the organization of mining (construction of farms
and mega-farms based on microcomputers and
specialized ASIC and GPU chips, software change, BIOS setup, launch)
"
